#,0,1
0,TEXT_HEAVNY809_02118_SEQ_00,L'aventurier musclé observe les passants avec beaucoup d'attention.
1,TEXT_HEAVNY809_02118_SEQ_01,"L'aventurier musclé vous a raconté avoir récemment découvert une aire d'en­traî­ne­ment, qui lui a permis de vérifier et d'améliorer l'efficacité de ses techniques. Curieuse d'en savoir plus à propos de ce lieu nommé Solitude, vous avez décidé de suivre son conseil et d'aller dans l'Arrière-pays dravanien... Sortez par le Pontarrière et interrogez le guide-accompagnateur."
2,TEXT_HEAVNY809_02118_SEQ_02,"Le guide-accompagnateur vous a donné de multiples ren­sei­gne­ments sur Solitude. Ce lieu aménagé par la guilde des aventuriers est une sorte de “centre de perfectionnement” qui vous permettra d'évaluer votre force sur des mannequins ex­trê­me­ment résistants. Utilisées à bon escient, ces ins­tal­la­tions vous aideront à déterminer quelles techniques et aptitudes vous permettront d'infliger le plus grand nombre de dégâts à un adversaire."
3,TEXT_HEAVNY809_02118_SEQ_03,
4,TEXT_HEAVNY809_02118_SEQ_04,
5,TEXT_HEAVNY809_02118_SEQ_05,
6,TEXT_HEAVNY809_02118_SEQ_06,
7,TEXT_HEAVNY809_02118_SEQ_07,
8,TEXT_HEAVNY809_02118_SEQ_08,
9,TEXT_HEAVNY809_02118_SEQ_09,
10,TEXT_HEAVNY809_02118_SEQ_10,
11,TEXT_HEAVNY809_02118_SEQ_11,
12,TEXT_HEAVNY809_02118_SEQ_12,
13,TEXT_HEAVNY809_02118_SEQ_13,
14,TEXT_HEAVNY809_02118_SEQ_14,
15,TEXT_HEAVNY809_02118_SEQ_15,
16,TEXT_HEAVNY809_02118_SEQ_16,
17,TEXT_HEAVNY809_02118_SEQ_17,
18,TEXT_HEAVNY809_02118_SEQ_18,
19,TEXT_HEAVNY809_02118_SEQ_19,
20,TEXT_HEAVNY809_02118_SEQ_20,
21,TEXT_HEAVNY809_02118_SEQ_21,
22,TEXT_HEAVNY809_02118_SEQ_22,
23,TEXT_HEAVNY809_02118_SEQ_23,
24,TEXT_HEAVNY809_02118_TODO_00,"Parler au guide-accompagnateur, au quartier des Collectionneurs"
25,TEXT_HEAVNY809_02118_TODO_01,
26,TEXT_HEAVNY809_02118_TODO_02,
27,TEXT_HEAVNY809_02118_TODO_03,
28,TEXT_HEAVNY809_02118_TODO_04,
29,TEXT_HEAVNY809_02118_TODO_05,
30,TEXT_HEAVNY809_02118_TODO_06,
31,TEXT_HEAVNY809_02118_TODO_07,
32,TEXT_HEAVNY809_02118_TODO_08,
33,TEXT_HEAVNY809_02118_TODO_09,
34,TEXT_HEAVNY809_02118_TODO_10,
35,TEXT_HEAVNY809_02118_TODO_11,
36,TEXT_HEAVNY809_02118_TODO_12,
37,TEXT_HEAVNY809_02118_TODO_13,
38,TEXT_HEAVNY809_02118_TODO_14,
39,TEXT_HEAVNY809_02118_TODO_15,
40,TEXT_HEAVNY809_02118_TODO_16,
41,TEXT_HEAVNY809_02118_TODO_17,
42,TEXT_HEAVNY809_02118_TODO_18,
43,TEXT_HEAVNY809_02118_TODO_19,
44,TEXT_HEAVNY809_02118_TODO_20,
45,TEXT_HEAVNY809_02118_TODO_21,
46,TEXT_HEAVNY809_02118_TODO_22,
47,TEXT_HEAVNY809_02118_TODO_23,
48,TEXT_HEAVNY809_02118_ADVENTURER02118_000_000,"Salut, frangine. T'as l'air d'avoir vécu ton lot d'aventures, toi aussi. Tut, tut, tut ! Inutile de nier, Francis la Lame sait reconnaître une tueuse quand il en voit une ! Hé hé hé..."
49,TEXT_HEAVNY809_02118_ADVENTURER02118_000_001,"J'ai une question pour toi : t'est-il déjà arrivé de remettre tes talents en question après une bataille ? ... Moi, ça m'arrive tout le temps, surtout quand je combats aux côtés de mes camarades."
50,TEXT_HEAVNY809_02118_ADVENTURER02118_000_002,"Heu­reu­se­ment, j'ai récemment découvert une aire d'en­traî­ne­ment où je peux évaluer et améliorer l'efficacité de mes techniques ! Crois-moi, j'ai vraiment beaucoup progressé depuis que j'y vais ! Ma confiance et mon moral n'ont jamais été aussi bons !"
51,TEXT_HEAVNY809_02118_ADVENTURER02118_000_003,"Si jamais ça t'intéresse, sors par le Pontarrière et va parler au guide-accompagnateur. Il t'expliquera comment faire pour accéder à Solitude. D'ailleurs, moi, j'y retourne tout de suite. Je viens d'avoir un éclair de génie qui m'a donné des idées ! Au plaisir de te revoir, l'amie !"
52,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_010,... Tu veux des ren­sei­gne­ments sur Solitude ? Mais avec plaisir !
53,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_011,Solitude est un terrain d'en­traî­ne­ment qui a été aménagé par la guilde des aventuriers en réponse à la forte demande de ses adhérents.
54,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_012,"Les exploits des uns encouragent les autres à se dépasser. Du coup, il y a de plus en plus d'aventuriers qui ont la volonté de triompher des ennemis qui menacent notre pays."
55,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_013,Ce terrain est en quelque sorte un “centre de perfectionnement” qui leur permet de vérifier l'efficacité de leurs techniques et de les améliorer.
56,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_014,"Bien sûr, il est difficile de définir l'efficacité au combat. Après tout, les soigneurs ne font que très peu de dégâts, mais ils n'en restent pas moins in­dis­pen­sa­bles sur le champ de bataille. Solitude a été créé dans le seul et unique but d'évaluer la puissance maximale d'une personne."
57,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_015,Ah ! Je vois qu'un aventurier s'apprête à affronter l'une de nos *créations*.
58,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_020,"Les mannequins d'en­traî­ne­ment de Solitude ont tous un degré de résistance variable, qui se rapproche autant que possible de celui des ennemis les plus redoutables qui existent ou ont existé en Éorzéa."
59,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_021,"On a fait appel aux meilleurs artisans du pays pour les fabriquer, et je peux te garantir qu'ils te donneront du fil à retordre !"
60,TEXT_HEAVNY809_02118_ONETIMEGUIDE_000_022,"Si jamais t'es tentée, dis-le-moi. Je te conduirai jusqu'à la zone d'en­traî­ne­ment où tu pourras, toi aussi, mesurer ta force !"
61,TEXT_HEAVNY809_02118_SYSTEM_000_030,"Vous pouvez désormais participer aux en­traî­ne­ments sur mannequin.
Ce contenu est accessible en vous adressant au guide-accompagnateur et non pas via l'outil de mission."
