0,TEXT_COMLIM101_02390_SEQ_00,
1,TEXT_COMLIM101_02390_SEQ_01,
2,TEXT_COMLIM101_02390_SEQ_02,
3,TEXT_COMLIM101_02390_SEQ_03,
4,TEXT_COMLIM101_02390_SEQ_04,
5,TEXT_COMLIM101_02390_SEQ_05,
6,TEXT_COMLIM101_02390_SEQ_06,
7,TEXT_COMLIM101_02390_SEQ_07,
8,TEXT_COMLIM101_02390_SEQ_08,
9,TEXT_COMLIM101_02390_SEQ_09,
10,TEXT_COMLIM101_02390_SEQ_10,
11,TEXT_COMLIM101_02390_SEQ_11,
12,TEXT_COMLIM101_02390_SEQ_12,
13,TEXT_COMLIM101_02390_SEQ_13,
14,TEXT_COMLIM101_02390_SEQ_14,
15,TEXT_COMLIM101_02390_SEQ_15,
16,TEXT_COMLIM101_02390_SEQ_16,
17,TEXT_COMLIM101_02390_SEQ_17,
18,TEXT_COMLIM101_02390_SEQ_18,
19,TEXT_COMLIM101_02390_SEQ_19,
20,TEXT_COMLIM101_02390_SEQ_20,
21,TEXT_COMLIM101_02390_SEQ_21,
22,TEXT_COMLIM101_02390_SEQ_22,
23,TEXT_COMLIM101_02390_SEQ_23,
24,TEXT_COMLIM101_02390_TODO_00,
25,TEXT_COMLIM101_02390_TODO_01,
26,TEXT_COMLIM101_02390_TODO_02,
27,TEXT_COMLIM101_02390_TODO_03,
28,TEXT_COMLIM101_02390_TODO_04,
29,TEXT_COMLIM101_02390_TODO_05,
30,TEXT_COMLIM101_02390_TODO_06,
31,TEXT_COMLIM101_02390_TODO_07,
32,TEXT_COMLIM101_02390_TODO_08,
33,TEXT_COMLIM101_02390_TODO_09,
34,TEXT_COMLIM101_02390_TODO_10,
35,TEXT_COMLIM101_02390_TODO_11,
36,TEXT_COMLIM101_02390_TODO_12,
37,TEXT_COMLIM101_02390_TODO_13,
38,TEXT_COMLIM101_02390_TODO_14,
39,TEXT_COMLIM101_02390_TODO_15,
40,TEXT_COMLIM101_02390_TODO_16,
41,TEXT_COMLIM101_02390_TODO_17,
42,TEXT_COMLIM101_02390_TODO_18,
43,TEXT_COMLIM101_02390_TODO_19,
44,TEXT_COMLIM101_02390_TODO_20,
45,TEXT_COMLIM101_02390_TODO_21,
46,TEXT_COMLIM101_02390_TODO_22,
47,TEXT_COMLIM101_02390_TODO_23,
48,TEXT_COMLIM101_02390_STORMPERSONNEL_000_000,"Player Player，我等你好久了！
你作為我們黑渦團雙蛇黨不滅隊的一員，最近十分活躍。
我有一個消息要告訴你。"
49,TEXT_COMLIM101_02390_STORMPERSONNEL_000_001,"我們準備新設立一個「冒險者分隊」，
分隊長提名的名單上有你的名字……"
50,TEXT_COMLIM101_02390_STORMPERSONNEL_000_002,"分隊長要擔負起指揮和訓練分隊員的職責，
但同時這也是晉升的機會。
你願意接受嗎？"
51,TEXT_COMLIM101_02390_STORMPERSONNEL_000_003,（★未使用／削除予定★）
52,TEXT_COMLIM101_02390_SYSTEM_000_004,（★未使用／削除予定★）
53,TEXT_COMLIM101_02390_Q1_000_000,要成為冒險者分隊的隊長嗎？
54,TEXT_COMLIM101_02390_A1_000_001,是
55,TEXT_COMLIM101_02390_A1_000_002,否
56,TEXT_COMLIM101_02390_STORMPERSONNEL_000_005,"這樣啊……雖然很遺憾，
但我們也不能把士兵的性命交給沒有覺悟的人。"
57,TEXT_COMLIM101_02390_STORMPERSONNEL_000_006,"真的嗎，那太好了！
我現在就去叫輔佐你日常工作的士官來！"
58,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_007,"很高興見到您，Player Player分隊長閣下！
下官就是輔佐分隊長閣下的分隊甲軍曹分隊牙軍曹分隊鬥軍曹！"
59,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_008,這邊幾位就是我們分隊的士兵！
60,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_009,"他們都是出於對英雄分隊長閣下的敬仰，
才志願加入黑渦團雙蛇黨不滅隊的冒險者新兵。
今後將接受您的指揮！"
61,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_010,"那麼，有關具體訓練和任務，
我會在分配的軍營中再向您詳細說明！"
62,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_011,我們就先行前往軍營待命了！
63,TEXT_COMLIM101_02390_STORMPERSONNEL_000_012,"如何？都是些可靠的傢伙吧？
期待你們今後的活躍表現！"
64,TEXT_COMLIM101_02390_STORMPERSONNEL_000_013,"從這黑渦軍司令部雙蛇黨統合司令部不滅隊作戰總部裡面的門就可以前往軍營，
請多加利用。"
65,TEXT_COMLIM101_02390_STORMPERSONNEL_000_014,願海之女神利姆萊茵大地神諾菲卡商貿之神納爾札爾保佑你們分隊！
66,TEXT_COMLIM101_02390_SYSTEM_000_015,"開放了「冒險者分隊」！
可以前往黑渦團軍營雙蛇黨軍營不滅隊軍營了。
和軍營內的分隊甲軍曹分隊牙軍曹分隊鬥軍曹對話，開始管理分隊吧！"
