#,Unknown0,Unknown1
0,,0
1,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
2,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
3,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
4,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
5,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
6,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
7,"科瑞爾山的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
8,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
9,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
10,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
11,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
12,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
13,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
14,"仙人掌巨怪的最高處有一隻小陸行鳥動彈不得。
躲避炸彈，救出小陸行鳥！",4
