#,Unknown0,Unknown1
0,,0
1,推薦商品,0
51,特典時裝,0
52,NPC時裝,0
101,Final Fantasy XIII聯動,0
102,降神祭,0
103,戀人節,0
104,女兒節,0
105,彩蛋狩獵,0
106,紅蓮祭,0
107,新生祭,0
108,狩獵之月,0
109,守護天節,0
110,星芒祭,0
111,ゴールドソーサー・フェスティバル,0
151,其他聯動,0
201,粉絲節,0
202,Final Fantasy X聯動,0
1000,,0
1001,,0
1051,特典時裝,0
1101,生活50級時裝,0
1102,生活60級時裝,0
1103,生活70級時裝,0
1104,生活80級時裝,0
1105,生活90級時裝,0
1106,,0
1151,NPC角色時裝,0
1201,新生祭,0
1202,星芒祭,0
1203,戀人節,0
1204,女兒節,0
1205,守護天節,0
1206,降神祭,0
1207,紅蓮祭,0
1208,彩蛋狩獵,0
1209,Final Fantasy XIII聯動,0
1210,,0
2000,,0
2001,,0
2051,,0
2052,,0
2101,,0
2102,,0
2103,,0
2104,,0
2105,,0
2106,,0
2107,,0
2108,,0
2109,,0
2110,,0
2111,,0
2151,,0
2201,,0
2202,,0
2251,,0
3000,,0
3001,推薦商品,0
3051,特典時裝,0
3052,NPC時裝,0
3101,降神祭,0
3102,戀人節,0
3103,女兒節,0
3104,彩蛋狩獵,0
3105,金碟嘉年華,0
3106,紅蓮祭,0
3107,新生祭,0
3108,狩獵之月,0
3109,守護天節,0
3110,星芒祭,0
