#,Unknown0,Unknown1
0,,0
1,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
2,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
3,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
4,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
5,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
6,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
7,"科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
8,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
9,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
10,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
11,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
12,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
13,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
14,"巨人柱的最高处有一只陆行鸟雏鸟动弹不得。
躲避炸弹，救出陆行鸟雏鸟！",4
