#,String
0,
1,忠义量谱
2,"开启**钢铁信念**技能后，画面上会出现显示该技能发动状态的量谱。
想要集中仇恨时，建议发动钢铁信念。"
3,**职业量谱的说明可以随时在技能菜单中进行查看。**
4,忠义量谱
5,"学会**忠义精通**特性后，画面上会出现专用的**忠义量谱**。
该量谱不仅会显示钢铁信念的状态，还会显示骑士的**忠义**效果的具体量值。
自动攻击命中时会积累忠义量值，消耗忠义量值可以发动**盾阵**、45级学会的**保护**和62级学会的**干预**技能。"
6,兽魂量谱
7,"开启**守护**技能后，画面上会出现显示该技能发动状态的量谱。
想要集中仇恨时，建议发动守护。"
8,兽魂量谱
9,"学会**兽魂**特性后，画面上会出现专用的**兽魂量谱**。
该量谱不仅会显示守护的状态，还会显示代表战士心中野性的**兽魂**的具体量值。
**原初之魂**和45级学会的**钢铁旋风**等技能都需要通过消耗积累的兽魂量值才能发动。
兽魂量值可以通过发动特定的技能进行积累。"
10,暗血量谱
11,"开启**深恶痛绝**技能后，画面上会出现显示该技能发动状态的量谱。
想要集中仇恨时，建议发动深恶痛绝。"
12,暗黑量谱
13,"学会**暗黑波动**技能后，画面上会出现专用的**暗黑量谱**。
暗黑量谱会显示**暗黑**的持续时间。发动**暗黑波动**和40级学会的**暗黑锋**可以附加暗黑状态。
暗黑状态中自身攻击所造成的伤害提高。"
14,暗血量谱
15,"学会**暗血**特性后，画面上会出现专用的**暗血量谱**。
该量谱会显示暗血的具体量值。**血溅**和64级学会的**寂灭**等技能都需要通过消耗积累的暗血量值才能发动。
暗血量值可以通过发动特定的技能进行积累。"
16,暗黑量谱
17,"学会**至黑之夜**技能后，暗黑量谱会显示**暗技**状态。
消耗**至黑之夜**的防护罩效果可以附加暗技状态。
附加暗技状态后，可以通过只消耗暗技不消耗魔力的方式来发动**暗黑波动**和**暗黑锋**技能。"
18,暗黑量谱
19,学会**掠影示现**技能后，一同战斗的**英雄的掠影**会变成实体。暗黑量谱可以显示英雄的掠影实体存在的剩余时间。
20,百合花茎量谱
21,"学会**神秘百合**特性后，画面上会出现专用的**百合花茎量谱**，
以显示当前**治疗百合**开花的数量。
当自身处于战斗状态时，每过一定时间就会开放一朵治疗百合，
消耗百合可以发动**安慰之心**和76级学会的**狂喜之心**技能。"
22,百合花茎量谱
23,"学会**安慰之心效果提高**特性后，百合花茎量谱会显示**血百合**的状态。发动需要消耗治疗百合的技能，可以使血百合逐渐开放。
当血百合完全开放时，即可发动**苦难之心**技能。"
24,以太超流量谱
25,发动**以太超流**技能后，画面上会出现专用的**以太超流量谱**，以显示当前附加的以太超流量值。
26,异想量谱
27,学会**以太契约**技能后，画面上会出现专用的**异想量谱**，以显示当前小仙女的**异想以太**量值。在自身处于战斗状态且小仙女处于同行状态时，发动消耗以太超流的**生命活性法**和**深谋远虑之策**等技能可以增加异想以太量值，积累的异想以太量值可以用来发动**以太契约**技能。
28,异想量谱
29,"学会并发动**炽天召唤**技能后，可以暂时召唤出**炽天使**替代朝日小仙女。
异想量谱会显示炽天使的剩余存在时间。"
30,奥秘量谱
31,"发动**星极抽卡**、**灵极抽卡**技能后，画面上会出现专用的**奥秘量谱**，以显示当前抽出的卡片。
同时，**出卡I**、**出卡II**、**出卡III**会变为对应的奥秘卡，发动这些奥秘卡可以获得相应的效果。"
32,奥秘量谱/星标
33,"学会**小奥秘卡**技能后，奥秘量谱上会显示抽到的**小奥秘卡**。
在发动星极抽卡、灵极抽卡技能后，小奥秘卡分别会变为**王冠之领主**和**王冠之贵妇**。"
34,斗气量谱
35,"学会**铁山斗气**技能后，画面上会出现显示**斗气**积蓄状态的**斗气量谱**。
斗气积攒到最大档时，可以发动**铁山靠**和40级学会的**空鸣拳**技能。"
36,象形拳量谱
37,"象形拳量谱上会显示出**脉轮**和**阴阳斗气**的赋予状况。脉轮共有三种，分别为**盗龙脉轮**、**猛豹脉轮**以及**魔猿脉轮**，发动特定战技可获得对应的脉轮。

根据附加的脉轮组合，可以发动三种不同的技能。
附加三种相同的脉轮后，可以发动**苍气炮**技能。
附加三种不同的脉轮后，可以发动**爆裂脚**技能。
不分种类附加三种脉轮后，可以发动**翻天脚**技能。

此外，发动苍气炮后将会附加**太阴斗气**，发动爆裂脚后将会附加**太阳斗气**，
在此基础上不分种类再次附加三种脉轮，可以发动**斗魂旋风脚**。"
38,疾风迅雷量谱
39,"学会**义结金兰**技能。
发动义结金兰，为自身与周围队员附加**义结金兰：斗气**状态，
**义结金兰：斗气**状态中，**斗气**最大档数增加至10档。"
40,龙血量谱
41,"学会**武神枪**技能后，画面上会出现专用的**龙血量谱**，以显示**苍天龙血**的剩余持续时间。
发动**武神枪**会进入**苍天龙血**状态，该状态下攻击所造成的伤害提高。"
42,龙血量谱
43,"学会**长枪精通IV**特性后，在每次发动**龙眼雷电**以及**龙眼苍穹**时都会赋予一档**天龙眼**。
当天龙眼积攒到最大档数时，可以发动**天龙点睛**技能。"
44,
45,风缠量谱
46,"学会**强甲破点突**技能后，画面上会出现专用的**风缠量谱**，以显示**风缠**的积蓄状态。
强甲破点突连击成功时获得**风缠**，最多5档，消耗风缠可以提升**旋风刃**的威力。
注意风缠的积蓄状态，打出强力连击吧！"
47,忍气量谱
48,学会**集气法**特性后，画面上会出现专用的**忍气量谱**，以显示**忍气**量值的积累状况。忍气可以通过发动战技来进行积累，积累的忍气可以用来发动62级学会的**通灵之术·大虾蟆**和68级学会的**六道轮回**技能。
49,雪月花量谱
50,"武士的**雪月花量谱**可以显示当前**雪之闪**、**月之闪**、**花之闪**的触发状况。
这三种**闪**可以通过发动特定的连击来触发，根据闪的触发状况不同，**居合术**将变为**彼岸花**、**天下五剑**、**纷乱雪月花**这三个不同的技能。"
51,剑气量谱
52,"学会**剑气精通**特性后，画面上会出现专用的**剑气量谱**，以显示**剑气**量值的积累状况。
剑气量值可以通过发动战技或心眼成功时来进行积累。通过消耗积累的剑气量值可用来发动52级学会的**必杀剑·震天**、54级学会的**必杀剑·晓天**、70级学会的**必杀剑·红莲**等与必杀剑相关的技能。"
53,战歌量谱
54,"发动**贤者的叙事谣**技能后，画面上会出现专用的**战歌量谱**，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发**诗心**，
以缩短**失血箭**与45级学会的**死亡箭雨**的复唱时间。"
55,当**毒咬箭（烈毒咬箭）**和**风蚀箭（狂风蚀箭）**的持续伤害命中时，诗心效果有一定概率会被触发。在战歌中触发诗心可以大幅提高诗人的攻击力。
56,"发动**军神的赞美歌**技能后，画面上会出现专用的**战歌量谱**，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发**诗心**，诗心量值由战歌量谱下方的音符标识表示，最多可以积累到四档。诗心能够提升攻击速度，积累的量值越多，提升的幅度越大。"
57,"发动**放浪神的小步舞曲**技能后，画面上会出现专用的**战歌量谱**，以显示当前战歌的剩余持续时间。
在战歌效果中，有一定概率触发**诗心**，诗心量值由战歌量谱下方的箭头标识表示，最多可以积累到三档。消耗诗心可以发动**完美音调**技能。"
58,灵魂之声量谱
59,"学会**灵魂之声**特性后，画面上会出现专用的**灵魂之声量谱**，以显示当前**灵魂之声**的具体量值。
触发诗心可以增加灵魂之声量值，消耗积累的灵魂之声量值可以发动**绝峰箭**技能。"
60,机工量谱
61,"画面上出现的**枪管热度量谱**可以显示枪管的**热度**量值积累状况，发动特定的战技会导致枪管的热度上升。
热度量值积累到一定程度之后发动**超荷**技能，会进入过热状态。
35级学会的**热冲击**和52级学会的**自动弩**需要在过热状态下才可以发动。"
62,机工量谱
63,"学会**车式浮空炮塔**技能后，画面上会出现专用的**电能量谱**。
发动特定技能可以积累**电能**的量值。发动**车式浮空炮塔**技能后，可以设置**炮塔**配合自己攻击敌人。消耗电能发动80级学会的**后式自走人偶**技能，可以召唤出**后式自走人偶**与自己共同作战。"
64,元素量谱
65,"发动**火属性**魔法后会进入**星极火**状态，
此时火属性魔法威力会有所提升，不过消耗魔力也会增加。
发动**冰属性**魔法后会进入**灵极冰**状态，
此时冰属性魔法不消耗魔力，发动成功后会恢复魔力。
※当处于**星极火**或**灵极冰**状态时，
咏唱相反属性魔法时，虽然威力会减少，但不消耗魔力。

区分使用不同属性的魔法进行战斗吧。"
66,"在星极火或灵极冰状态下将会发动**天语**特性，发动后在元素量谱的右下侧将显示天语的赋予状况。
在天语效果中，攻击魔法造成的伤害会有所提升，
星极火或灵极冰的状态消失时，天语也会一同消失。"
67,咏唱**玄冰**或**冰澈**魔法后，元素量谱的左下侧会出现显示**灵极心**量值的标识。消耗灵极心能够抵消星极火效果中**火系**魔法增加的魔力消耗。在星极火状态下，每发动一次火系魔法都会自动消耗一档灵极心。
68,**天语**特性发动后，每经过30秒可以附加一次**通晓**状态，随之点亮量谱下方的水晶。元素量谱右下侧的计时指针代表着发动天语后经过的时间，指针每次从头走到尾需要30秒。
69,"学会**通晓效果提高**特性后，通晓状态的最大档数达到了二档。
**天语**特性发动后，每经过30秒可以附加一次**通晓**状态，随之点亮量谱下方的水晶，可以发动**秽浊**或**异言**。元素量谱右下侧的计时指针代表着发动天语后经过的时间，指针每次从头走到尾需要30秒。"
70,以太超流量谱
71,学会**能量吸收**技能后，画面上会出现专用的**以太超流量谱**，以显示当前附加的以太超流量值。
72,同调量谱
73,"学会**以太蓄能**技能后，画面上会出现专用的**同调量谱**，以显示以太蓄能的剩余持续时间。
发动以太蓄能后将附加**红宝石的奥秘**、**黄宝石的奥秘**、**绿宝石的奥秘**三种宝石。
可以通过消耗以上三种宝石发动**火神召唤**、**黄宝石召唤**、**绿宝石召唤**技能来召唤出三种召唤兽。"
74,"召唤出召唤兽后，将根据不同的召唤兽对自身附加不同的**以太**
同调量谱上会显示目前的以太档数以及剩余时间。
技能**宝石耀**和26级学会的**宝石辉**的效果会根据附加以太的不同而发生变化。"
75,"学会**以太蓄能精通**特性后，画面上会出现专用的**同调量谱**以显示龙神附体的剩余持续时间。
发动**龙神附体**技能后，将会在**同调量谱**上附加**红宝石的奥秘**、
**黄宝石的奥秘**、**绿宝石的奥秘**三种宝石。
此外龙神附体状态中，技能毁荡将变化为**星极脉冲**，技能迸裂将变化成**星极核爆**。"
76,"召唤出召唤兽后，将根据不同的召唤兽对自身附加不同的**以太**
同调量谱上会显示目前的以太档数以及剩余时间。
技能**宝石耀**和**宝石辉**的效果会根据附加以太的不同而发生变化。"
77,附体深度
78,舞步量谱
79,"学会**标准舞步**技能后，画面上会出现专用的**舞步量谱**。发动标准舞步可以进入**跳舞模式**。
在跳舞模式中按照正确顺序发动舞步量谱显示的**舞步技能**，再发动临时取代标准舞步的**标准舞步结束**，可以提高自己用**闭式舞姿**选择的小队队员以及自身所造成的伤害。
舞步量谱的下方将显示跳舞效果的剩余持续时间。"
80,幻扇量谱
81,"学会**幻扇**特性后，画面上会出现专用的**幻扇量谱**，以显示当前附加的**幻扇**量值。
发动**逆瀑泻**和**升风车**等技能会附加幻扇状态，最多可以积累到四档。发动**扇舞·序**或50级学会的**扇舞·破**需要消耗一档幻扇量值。"
82,舞步量谱
83,"学会并发动**技巧舞步**技能后，**舞步量谱**上会显示四种舞步技能。
与标准舞步一样，按照正确顺序发动舞步技能，再发动临时取代技巧舞步的**技巧舞步结束**，可以提高周围的小队队员与自身所造成的伤害。"
84,幻扇量谱/伶俐量谱
85,"学会**伶俐**特性后，**幻扇量谱**上会出现**伶俐量谱**，以显示伶俐量值的积累状况。
当自身与小队队员附加了**标准舞步结束**和**技巧舞步结束**的追加状态**伶俐**之后，发动战技或魔法时，会积累伶俐量值。积累的伶俐量值可以用来发动**剑舞**技能。"
86,平衡量谱
87,赤魔法师有着独特的魔法体系，**平衡量谱**可以显示其魔力源泉的**白魔元**与**黑魔元**各自的量值。发动特定魔法可以积累魔元量值，不同魔法对两种魔元的积累效果会有所不同。当积累到一定程度后，**回刺**等特定技能将被替换为**魔回刺**等威力更大的技能。
88,"另外，当白魔元与黑魔元差距过大时，平衡量谱上方的水晶会改变颜色，较少一方的魔元积累效率会降低。
因此积累魔元时一定要注意黑与白的平衡，这样才能更有效地提高攻击力。"
89,晶壤量谱
90,"开启**王室亲卫**技能后，画面上会出现显示该技能发动状态的量谱。
想要集中仇恨时，建议发动王室亲卫。"
91,晶壤量谱
92,"学会**晶壤装填**特性后，画面上会出现专用的**晶壤量谱**，以显示当前**晶壤**的具体量值。
当**迅连斩**和40级学会的**恶魔杀**连击成功时可以获得一档晶壤，发动**爆发击**或60级学会的**烈牙**技能时需要消耗一档晶壤。"
93,"学会**龙神附体效果提高**特性后，发动**龙神召唤**技能便会出现**亚灵神巴哈姆特**。
在召唤亚灵神巴哈姆特后，**同调量谱**上会显示亚灵神巴哈姆特的剩余显现时间。
发动**龙神召唤**技能，将会在**同调量谱**上附加**红宝石的奥秘**、
**黄宝石的奥秘**、**绿宝石的奥秘**三种宝石。
此外龙神附体状态中，技能毁荡将变化为**星极脉冲**，技能迸裂将变化成**星极核爆**，技能星极超流将变化成**死星核爆**。"
94,"学会**照破**技能后，画面上会出现显示**剑压**积蓄状态的**剑压量谱**。
发动**居合术**、**默想**和90级学会的**奥义斩浪**可以获得剑压，发动**照破**可以消耗剑压。"
95,"学会**铁山斗气**技能后，画面上会出现显示**斗气**积蓄状态的**斗气量谱**。
斗气积攒到最大档时，可以发动**铁山靠**技能。"
96,必杀技量谱
97,"学会**震脚效果提高**特性后，画面上会出现**必杀技量谱**和**阴阳斗气**。
震脚状态中发动战技,会对附加**脉轮**。
脉轮共有三种，分别为**盗龙脉轮**、**猛豹脉轮**以及**魔猿脉轮**，
发动特定战技可获得对应的脉轮。
附加三种相同的脉轮后，可以发动**苍气炮**技能。
附加三种不同的脉轮后，可以发动**爆裂脚**技能。

此外，发动苍气炮后将会附加**太阴斗气**，发动爆裂脚后将会附加**太阳斗气**，
在此基础上不分种类再次附加三种脉轮，可以发动**斗魂旋风脚**。"
98,必殺技シンボル/陰陽の闘気
99,"特性**「必殺技効果アップ」**を修得し、**「陰陽の闘気」**が表示されるように
なりました！
必殺技「天宙脚」を実行すると**「陰の闘気」**が付与され、「鳳凰の舞」を実行すると**「陽の闘気」**が付与され、さらに「闘魂」3種が種類を問わず付与された状態になると、最強の必殺技**「夢幻闘舞」**が実行できます。"
100,アルカナシンボル/マイナーアルカナ
