0,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_000,"呵呵……没问题，你想要哪个武器的圣魂？
价格绝对公道。"
1,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MENU_TITLE,请选择武器
2,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MENU_CHOICES,安装与的圣魂（剩余UNKNOWN颗）
3,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MENU_CANCEL,取消
4,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_100,（未使用/预计删除）
5,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_110,（未使用/预计删除）
6,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_YESNO_MESSAGE,"确定要用UNKNOWN个交换
（和用）吗？"
7,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_YESNO_YES,是
8,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_YESNO_NO,否
9,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_120,"好，交易愉快。
这就是你要的，
据说它可以令灵魂的“”觉醒。"
10,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_121,我将装在你的武器上了，请收好。
11,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_130,"成功将安装在武器上了。
装备此武器攻略各种副本任务即可提升武器的共鸣度。"
12,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_131,"共鸣度提升后，武器将会开始觉醒。
可以使用黄道透镜确认当前的武器觉醒程度。"
13,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_132,"按顺序使用12颗圣魂提升共鸣度、令灵魂充分觉醒后，
可前往林场水车找加尔赞。"
14,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_300,"哎呀，这把武器已经没有圣魂可用了。
你也真够拼的。"
15,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_310,"此武器已安装了最后一颗圣魂。
提升完共鸣度后，即可前往林场水车找加尔赞。"
16,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_030,"哎呀，你得将和
都带在身上我才能把圣魂交换给你。"
17,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_040,同时携带黄道武器的剑与盾和雷蒙对话才能换取圣魂。
18,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_040,（未使用/预计删除）
19,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_050,（未使用/预计删除）
20,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_050,"不够呀！
你当我是为了什么才答应和你交易的？！"
21,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_060,"的共鸣度还不够，
灵魂的“”还没有觉醒。
这样可装不了下一颗圣魂。"
22,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_070,"若武器当前安装的圣魂未令武器充分觉醒的话，
则无法安装下一颗圣魂。"
23,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_071,可以使用黄道透镜确认当前的武器觉醒程度。
24,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_SYSTEM_000_072,黄道透镜如若遗失，可找德雷克领取新品。
25,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MAGICITE_MENU_TITLE,请选择圣魂
26,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MAGICITE_DONE,（已觉醒）
27,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MAGICITE_NEXT,（可交换）
28,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_MAGICITE_FUTURE,
29,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_070,"哎呀，你忘记了吗？
之前已经给过你了。"
30,TEXT_CMNDEFRELICWEAPON060MAGICITESHOP_00251_REMON_000_071,"那颗不适合现在就用。
如果想让你的武器有效率地觉醒，
那最好按照顺序来。"
